wavelength,species,dl,sensitivity,photoreceptor
300,nephrops,dark,0.125315314,rhabdom
301,nephrops,dark,0.128912611,rhabdom
302,nephrops,dark,0.132539723,rhabdom
303,nephrops,dark,0.136193439,rhabdom
304,nephrops,dark,0.139870417,rhabdom
305,nephrops,dark,0.143567189,rhabdom
306,nephrops,dark,0.147280163,rhabdom
307,nephrops,dark,0.151005633,rhabdom
308,nephrops,dark,0.15473978,rhabdom
309,nephrops,dark,0.158478682,rhabdom
310,nephrops,dark,0.162218316,rhabdom
311,nephrops,dark,0.165954569,rhabdom
312,nephrops,dark,0.169683247,rhabdom
313,nephrops,dark,0.173400075,rhabdom
314,nephrops,dark,0.177100714,rhabdom
315,nephrops,dark,0.180780766,rhabdom
316,nephrops,dark,0.184435782,rhabdom
317,nephrops,dark,0.188061273,rhabdom
318,nephrops,dark,0.191652721,rhabdom
319,nephrops,dark,0.195205586,rhabdom
320,nephrops,dark,0.19871532,rhabdom
321,nephrops,dark,0.202177374,rhabdom
322,nephrops,dark,0.205587213,rhabdom
323,nephrops,dark,0.208940321,rhabdom
324,nephrops,dark,0.212232221,rhabdom
325,nephrops,dark,0.215458476,rhabdom
326,nephrops,dark,0.218614711,rhabdom
327,nephrops,dark,0.221696615,rhabdom
328,nephrops,dark,0.22469996,rhabdom
329,nephrops,dark,0.227620608,rhabdom
330,nephrops,dark,0.230454524,rhabdom
331,nephrops,dark,0.233197788,rhabdom
332,nephrops,dark,0.235846604,rhabdom
333,nephrops,dark,0.238397314,rhabdom
334,nephrops,dark,0.240846407,rhabdom
335,nephrops,dark,0.243190531,rhabdom
336,nephrops,dark,0.245426501,rhabdom
337,nephrops,dark,0.247551311,rhabdom
338,nephrops,dark,0.249562146,rhabdom
339,nephrops,dark,0.251456386,rhabdom
340,nephrops,dark,0.253231617,rhabdom
341,nephrops,dark,0.254885644,rhabdom
342,nephrops,dark,0.256416491,rhabdom
343,nephrops,dark,0.257822416,rhabdom
344,nephrops,dark,0.259101913,rhabdom
345,nephrops,dark,0.260253722,rhabdom
346,nephrops,dark,0.261276831,rhabdom
347,nephrops,dark,0.262170487,rhabdom
348,nephrops,dark,0.262934194,rhabdom
349,nephrops,dark,0.263567722,rhabdom
350,nephrops,dark,0.26407111,rhabdom
351,nephrops,dark,0.264444667,rhabdom
352,nephrops,dark,0.264688974,rhabdom
353,nephrops,dark,0.264804888,rhabdom
354,nephrops,dark,0.264793542,rhabdom
355,nephrops,dark,0.264656343,rhabdom
356,nephrops,dark,0.264394975,rhabdom
357,nephrops,dark,0.264011396,rhabdom
358,nephrops,dark,0.263507836,rhabdom
359,nephrops,dark,0.262886795,rhabdom
360,nephrops,dark,0.262151042,rhabdom
361,nephrops,dark,0.261303608,rhabdom
362,nephrops,dark,0.260347784,rhabdom
363,nephrops,dark,0.259287117,rhabdom
364,nephrops,dark,0.258125402,rhabdom
365,nephrops,dark,0.256866678,rhabdom
366,nephrops,dark,0.255515222,rhabdom
367,nephrops,dark,0.254075542,rhabdom
368,nephrops,dark,0.252552367,rhabdom
369,nephrops,dark,0.250950644,rhabdom
370,nephrops,dark,0.249275527,rhabdom
371,nephrops,dark,0.247532366,rhabdom
372,nephrops,dark,0.245726706,rhabdom
373,nephrops,dark,0.243864269,rhabdom
374,nephrops,dark,0.241950951,rhabdom
375,nephrops,dark,0.239992807,rhabdom
376,nephrops,dark,0.237996046,rhabdom
377,nephrops,dark,0.235967019,rhabdom
378,nephrops,dark,0.233912206,rhabdom
379,nephrops,dark,0.231838211,rhabdom
380,nephrops,dark,0.229751748,rhabdom
381,nephrops,dark,0.227659628,rhabdom
382,nephrops,dark,0.225568755,rhabdom
383,nephrops,dark,0.223486109,rhabdom
384,nephrops,dark,0.221418741,rhabdom
385,nephrops,dark,0.219373755,rhabdom
386,nephrops,dark,0.217358307,rhabdom
387,nephrops,dark,0.215379585,rhabdom
388,nephrops,dark,0.213444804,rhabdom
389,nephrops,dark,0.211561196,rhabdom
390,nephrops,dark,0.209735997,rhabdom
391,nephrops,dark,0.207976437,rhabdom
392,nephrops,dark,0.206289734,rhabdom
393,nephrops,dark,0.20468308,rhabdom
394,nephrops,dark,0.203163632,rhabdom
395,nephrops,dark,0.201738503,rhabdom
396,nephrops,dark,0.200414756,rhabdom
397,nephrops,dark,0.199199388,rhabdom
398,nephrops,dark,0.198099326,rhabdom
399,nephrops,dark,0.197121419,rhabdom
400,nephrops,dark,0.196272424,rhabdom
401,nephrops,dark,0.195559001,rhabdom
402,nephrops,dark,0.194987707,rhabdom
403,nephrops,dark,0.194564982,rhabdom
404,nephrops,dark,0.194297145,rhabdom
405,nephrops,dark,0.194190384,rhabdom
406,nephrops,dark,0.194250748,rhabdom
407,nephrops,dark,0.194484143,rhabdom
408,nephrops,dark,0.194896317,rhabdom
409,nephrops,dark,0.19549286,rhabdom
410,nephrops,dark,0.196279189,rhabdom
411,nephrops,dark,0.197260548,rhabdom
412,nephrops,dark,0.198441994,rhabdom
413,nephrops,dark,0.199828392,rhabdom
414,nephrops,dark,0.201424409,rhabdom
415,nephrops,dark,0.203234503,rhabdom
416,nephrops,dark,0.205262919,rhabdom
417,nephrops,dark,0.207513679,rhabdom
418,nephrops,dark,0.209990578,rhabdom
419,nephrops,dark,0.21269717,rhabdom
420,nephrops,dark,0.215636768,rhabdom
421,nephrops,dark,0.218812431,rhabdom
422,nephrops,dark,0.222226961,rhabdom
423,nephrops,dark,0.225882893,rhabdom
424,nephrops,dark,0.229782487,rhabdom
425,nephrops,dark,0.233927724,rhabdom
426,nephrops,dark,0.238320295,rhabdom
427,nephrops,dark,0.242961599,rhabdom
428,nephrops,dark,0.247852732,rhabdom
429,nephrops,dark,0.252994482,rhabdom
430,nephrops,dark,0.258387324,rhabdom
431,nephrops,dark,0.264031411,rhabdom
432,nephrops,dark,0.26992657,rhabdom
433,nephrops,dark,0.276072299,rhabdom
434,nephrops,dark,0.282467758,rhabdom
435,nephrops,dark,0.289111766,rhabdom
436,nephrops,dark,0.296002798,rhabdom
437,nephrops,dark,0.303138979,rhabdom
438,nephrops,dark,0.310518085,rhabdom
439,nephrops,dark,0.318137535,rhabdom
440,nephrops,dark,0.325994395,rhabdom
441,nephrops,dark,0.334085373,rhabdom
442,nephrops,dark,0.342406821,rhabdom
443,nephrops,dark,0.350954732,rhabdom
444,nephrops,dark,0.359724746,rhabdom
445,nephrops,dark,0.368712147,rhabdom
446,nephrops,dark,0.377911869,rhabdom
447,nephrops,dark,0.387318499,rhabdom
448,nephrops,dark,0.39692628,rhabdom
449,nephrops,dark,0.406729116,rhabdom
450,nephrops,dark,0.41672058,rhabdom
451,nephrops,dark,0.426893919,rhabdom
452,nephrops,dark,0.437242062,rhabdom
453,nephrops,dark,0.447757628,rhabdom
454,nephrops,dark,0.458432936,rhabdom
455,nephrops,dark,0.469260011,rhabdom
456,nephrops,dark,0.4802306,rhabdom
457,nephrops,dark,0.491336178,rhabdom
458,nephrops,dark,0.502567962,rhabdom
459,nephrops,dark,0.513916919,rhabdom
460,nephrops,dark,0.525373783,rhabdom
461,nephrops,dark,0.536929065,rhabdom
462,nephrops,dark,0.548573062,rhabdom
463,nephrops,dark,0.560295878,rhabdom
464,nephrops,dark,0.572087427,rhabdom
465,nephrops,dark,0.583937453,rhabdom
466,nephrops,dark,0.59583554,rhabdom
467,nephrops,dark,0.607771122,rhabdom
468,nephrops,dark,0.6197335,rhabdom
469,nephrops,dark,0.631711847,rhabdom
470,nephrops,dark,0.643695227,rhabdom
471,nephrops,dark,0.655672599,rhabdom
472,nephrops,dark,0.667632831,rhabdom
473,nephrops,dark,0.679564706,rhabdom
474,nephrops,dark,0.691456936,rhabdom
475,nephrops,dark,0.703298166,rhabdom
476,nephrops,dark,0.715076982,rhabdom
477,nephrops,dark,0.726781917,rhabdom
478,nephrops,dark,0.73840146,rhabdom
479,nephrops,dark,0.749924058,rhabdom
480,nephrops,dark,0.761338121,rhabdom
481,nephrops,dark,0.772632025,rhabdom
482,nephrops,dark,0.783794116,rhabdom
483,nephrops,dark,0.794812712,rhabdom
484,nephrops,dark,0.805676104,rhabdom
485,nephrops,dark,0.816372557,rhabdom
486,nephrops,dark,0.826890312,rhabdom
487,nephrops,dark,0.837217584,rhabdom
488,nephrops,dark,0.847342565,rhabdom
489,nephrops,dark,0.857253422,rhabdom
490,nephrops,dark,0.8669383,rhabdom
491,nephrops,dark,0.876385317,rhabdom
492,nephrops,dark,0.885582572,rhabdom
493,nephrops,dark,0.894518142,rhabdom
494,nephrops,dark,0.903180082,rhabdom
495,nephrops,dark,0.911556435,rhabdom
496,nephrops,dark,0.919635231,rhabdom
497,nephrops,dark,0.927404494,rhabdom
498,nephrops,dark,0.93485225,rhabdom
499,nephrops,dark,0.941966533,rhabdom
500,nephrops,dark,0.948735402,rhabdom
501,nephrops,dark,0.955146945,rhabdom
502,nephrops,dark,0.961189304,rhabdom
503,nephrops,dark,0.966850687,rhabdom
504,nephrops,dark,0.972119389,rhabdom
505,nephrops,dark,0.976983818,rhabdom
506,nephrops,dark,0.981432521,rhabdom
507,nephrops,dark,0.985454209,rhabdom
508,nephrops,dark,0.989037798,rhabdom
509,nephrops,dark,0.992172438,rhabdom
510,nephrops,dark,0.994847557,rhabdom
511,nephrops,dark,0.997052898,rhabdom
512,nephrops,dark,0.998778573,rhabdom
513,nephrops,dark,1.000015103,rhabdom
514,nephrops,dark,1.000753474,rhabdom
515,nephrops,dark,1.000985191,rhabdom
516,nephrops,dark,1.000702333,rhabdom
517,nephrops,dark,0.999897613,rhabdom
518,nephrops,dark,0.998564435,rhabdom
519,nephrops,dark,0.996696958,rhabdom
520,nephrops,dark,0.994290154,rhabdom
521,nephrops,dark,0.991339873,rhabdom
522,nephrops,dark,0.9878429,rhabdom
523,nephrops,dark,0.983797016,rhabdom
524,nephrops,dark,0.979201053,rhabdom
525,nephrops,dark,0.974054948,rhabdom
526,nephrops,dark,0.968359797,rhabdom
527,nephrops,dark,0.962117893,rhabdom
528,nephrops,dark,0.955332773,rhabdom
529,nephrops,dark,0.948009248,rhabdom
530,nephrops,dark,0.940153431,rhabdom
531,nephrops,dark,0.931772757,rhabdom
532,nephrops,dark,0.922875996,rhabdom
533,nephrops,dark,0.913473251,rhabdom
534,nephrops,dark,0.903575958,rhabdom
535,nephrops,dark,0.893196865,rhabdom
536,nephrops,dark,0.882350008,rhabdom
537,nephrops,dark,0.871050679,rhabdom
538,nephrops,dark,0.859315376,rhabdom
539,nephrops,dark,0.847161753,rhabdom
540,nephrops,dark,0.834608554,rhabdom
541,nephrops,dark,0.821675541,rhabdom
542,nephrops,dark,0.808383417,rhabdom
543,nephrops,dark,0.794753735,rhabdom
544,nephrops,dark,0.780808805,rhabdom
545,nephrops,dark,0.766571596,rhabdom
546,nephrops,dark,0.752065632,rhabdom
547,nephrops,dark,0.737314884,rhabdom
548,nephrops,dark,0.722343662,rhabdom
549,nephrops,dark,0.707176504,rhabdom
550,nephrops,dark,0.691838068,rhabdom
551,nephrops,dark,0.676353021,rhabdom
552,nephrops,dark,0.660745934,rhabdom
553,nephrops,dark,0.645041181,rhabdom
554,nephrops,dark,0.629262839,rhabdom
555,nephrops,dark,0.613434597,rhabdom
556,nephrops,dark,0.597579668,rhabdom
557,nephrops,dark,0.581720711,rhabdom
558,nephrops,dark,0.565879758,rhabdom
559,nephrops,dark,0.550078152,rhabdom
560,nephrops,dark,0.534336487,rhabdom
561,nephrops,dark,0.518674563,rhabdom
562,nephrops,dark,0.503111346,rhabdom
563,nephrops,dark,0.487664935,rhabdom
564,nephrops,dark,0.472352538,rhabdom
565,nephrops,dark,0.457190461,rhabdom
566,nephrops,dark,0.442194092,rhabdom
567,nephrops,dark,0.427377905,rhabdom
568,nephrops,dark,0.412755458,rhabdom
569,nephrops,dark,0.398339411,rhabdom
570,nephrops,dark,0.384141531,rhabdom
571,nephrops,dark,0.370172718,rhabdom
572,nephrops,dark,0.356443023,rhabdom
573,nephrops,dark,0.342961676,rhabdom
574,nephrops,dark,0.329737108,rhabdom
575,nephrops,dark,0.316776984,rhabdom
576,nephrops,dark,0.304088232,rhabdom
577,nephrops,dark,0.291677068,rhabdom
578,nephrops,dark,0.279549027,rhabdom
579,nephrops,dark,0.267708992,rhabdom
580,nephrops,dark,0.256161217,rhabdom
581,nephrops,dark,0.244909356,rhabdom
582,nephrops,dark,0.233956479,rhabdom
583,nephrops,dark,0.223305101,rhabdom
584,nephrops,dark,0.212957192,rhabdom
585,nephrops,dark,0.202914196,rhabdom
586,nephrops,dark,0.193177045,rhabdom
587,nephrops,dark,0.183746171,rhabdom
588,nephrops,dark,0.174621513,rhabdom
589,nephrops,dark,0.165802524,rhabdom
590,nephrops,dark,0.157288184,rhabdom
591,nephrops,dark,0.149076998,rhabdom
592,nephrops,dark,0.141167006,rhabdom
593,nephrops,dark,0.133555788,rhabdom
594,nephrops,dark,0.126240469,rhabdom
595,nephrops,dark,0.119217724,rhabdom
596,nephrops,dark,0.112483791,rhabdom
597,nephrops,dark,0.106034478,rhabdom
598,nephrops,dark,0.099865174,rhabdom
599,nephrops,dark,0.093970866,rhabdom
600,nephrops,dark,0.088346153,rhabdom
601,nephrops,dark,0.082985267,rhabdom
602,nephrops,dark,0.077882097,rhabdom
603,nephrops,dark,0.073030209,rhabdom
604,nephrops,dark,0.068422877,rhabdom
605,nephrops,dark,0.06405311,rhabdom
606,nephrops,dark,0.059913684,rhabdom
607,nephrops,dark,0.055997176,rhabdom
608,nephrops,dark,0.052295994,rhabdom
609,nephrops,dark,0.048802414,rhabdom
610,nephrops,dark,0.045508619,rhabdom
611,nephrops,dark,0.042406725,rhabdom
612,nephrops,dark,0.039488824,rhabdom
613,nephrops,dark,0.036747012,rhabdom
614,nephrops,dark,0.034173425,rhabdom
615,nephrops,dark,0.031760266,rhabdom
616,nephrops,dark,0.029499837,rhabdom
617,nephrops,dark,0.027384562,rhabdom
618,nephrops,dark,0.025407017,rhabdom
619,nephrops,dark,0.023559945,rhabdom
620,nephrops,dark,0.021836278,rhabdom
621,nephrops,dark,0.020229157,rhabdom
622,nephrops,dark,0.018731941,rhabdom
623,nephrops,dark,0.017338219,rhabdom
624,nephrops,dark,0.016041823,rhabdom
625,nephrops,dark,0.01483683,rhabdom
626,nephrops,dark,0.01371757,rhabdom
627,nephrops,dark,0.012678627,rhabdom
628,nephrops,dark,0.011714839,rhabdom
629,nephrops,dark,0.010821298,rhabdom
630,nephrops,dark,0.009993345,rhabdom
631,nephrops,dark,0.00922657,rhabdom
632,nephrops,dark,0.008516804,rhabdom
633,nephrops,dark,0.007860114,rhabdom
634,nephrops,dark,0.007252793,rhabdom
635,nephrops,dark,0.006691359,rhabdom
636,nephrops,dark,0.006172539,rhabdom
637,nephrops,dark,0.005693266,rhabdom
638,nephrops,dark,0.005250669,rhabdom
639,nephrops,dark,0.004842063,rhabdom
640,nephrops,dark,0.00446494,rhabdom
641,nephrops,dark,0.004116961,rhabdom
642,nephrops,dark,0.003795945,rhabdom
643,nephrops,dark,0.003499864,rhabdom
644,nephrops,dark,0.003226831,rhabdom
645,nephrops,dark,0.002975093,rhabdom
646,nephrops,dark,0.002743021,rhabdom
647,nephrops,dark,0.002529106,rhabdom
648,nephrops,dark,0.002331948,rhabdom
649,nephrops,dark,0.002150251,rhabdom
650,nephrops,dark,0.001982815,rhabdom
651,nephrops,dark,0.001828529,rhabdom
652,nephrops,dark,0.001686366,rhabdom
653,nephrops,dark,0.001555378,rhabdom
654,nephrops,dark,0.001434688,rhabdom
655,nephrops,dark,0.001323487,rhabdom
656,nephrops,dark,0.001221028,rhabdom
657,nephrops,dark,0.001126622,rhabdom
658,nephrops,dark,0.001039633,rhabdom
659,nephrops,dark,0.000959475,rhabdom
660,nephrops,dark,0.000885609,rhabdom
661,nephrops,dark,0.000817535,rhabdom
662,nephrops,dark,0.000754796,rhabdom
663,nephrops,dark,0.000696969,rhabdom
664,nephrops,dark,0.000643665,rhabdom
665,nephrops,dark,0.000594526,rhabdom
666,nephrops,dark,0.000549222,rhabdom
667,nephrops,dark,0.000507449,rhabdom
668,nephrops,dark,0.000468927,rhabdom
669,nephrops,dark,0.0004334,rhabdom
670,nephrops,dark,0.000400631,rhabdom
671,nephrops,dark,0.000370401,rhabdom
672,nephrops,dark,0.000342511,rhabdom
673,nephrops,dark,0.000316775,rhabdom
674,nephrops,dark,0.000293024,rhabdom
675,nephrops,dark,0.000271102,rhabdom
676,nephrops,dark,0.000250865,rhabdom
677,nephrops,dark,0.00023218,rhabdom
678,nephrops,dark,0.000214926,rhabdom
679,nephrops,dark,0.000198991,rhabdom
680,nephrops,dark,0.000184271,rhabdom
681,nephrops,dark,0.000170671,rhabdom
682,nephrops,dark,0.000158105,rhabdom
683,nephrops,dark,0.000146492,rhabdom
684,nephrops,dark,0.000135757,rhabdom
685,nephrops,dark,0.000125833,rhabdom
686,nephrops,dark,0.000116657,rhabdom
687,nephrops,dark,0.00010817,rhabdom
688,nephrops,dark,0.00010032,rhabdom
689,nephrops,dark,9.31E-05,rhabdom
690,nephrops,dark,8.63E-05,rhabdom
691,nephrops,dark,8.01E-05,rhabdom
692,nephrops,dark,7.44E-05,rhabdom
693,nephrops,dark,6.90E-05,rhabdom
694,nephrops,dark,6.41E-05,rhabdom
695,nephrops,dark,5.95E-05,rhabdom
696,nephrops,dark,5.53E-05,rhabdom
697,nephrops,dark,5.14E-05,rhabdom
698,nephrops,dark,4.77E-05,rhabdom
699,nephrops,dark,4.44E-05,rhabdom
700,nephrops,dark,4.12E-05,rhabdom
300,salmon,dark,0.191205039,sw
301,salmon,dark,0.196507903,sw
302,salmon,dark,0.201767522,sw
303,salmon,dark,0.206973828,sw
304,salmon,dark,0.212116804,sw
305,salmon,dark,0.217186542,sw
306,salmon,dark,0.22217329,sw
307,salmon,dark,0.227067508,sw
308,salmon,dark,0.231859922,sw
309,salmon,dark,0.236541572,sw
310,salmon,dark,0.241103874,sw
311,salmon,dark,0.245538663,sw
312,salmon,dark,0.249838252,sw
313,salmon,dark,0.25399548,sw
314,salmon,dark,0.258003762,sw
315,salmon,dark,0.261857134,sw
316,salmon,dark,0.2655503,sw
317,salmon,dark,0.269078674,sw
318,salmon,dark,0.272438419,sw
319,salmon,dark,0.275626487,sw
320,salmon,dark,0.278640645,sw
321,salmon,dark,0.281479513,sw
322,salmon,dark,0.284142584,sw
323,salmon,dark,0.286630247,sw
324,salmon,dark,0.288943807,sw
325,salmon,dark,0.291085493,sw
326,salmon,dark,0.293058473,sw
327,salmon,dark,0.294866852,sw
328,salmon,dark,0.296515675,sw
329,salmon,dark,0.298010919,sw
330,salmon,dark,0.299359485,sw
331,salmon,dark,0.300569181,sw
332,salmon,dark,0.301648704,sw
333,salmon,dark,0.302607613,sw
334,salmon,dark,0.303456303,sw
335,salmon,dark,0.304205969,sw
336,salmon,dark,0.304868571,sw
337,salmon,dark,0.30545679,sw
338,salmon,dark,0.305983982,sw
339,salmon,dark,0.306464134,sw
340,salmon,dark,0.306911802,sw
341,salmon,dark,0.307342066,sw
342,salmon,dark,0.30777046,sw
343,salmon,dark,0.308212921,sw
344,salmon,dark,0.308685717,sw
345,salmon,dark,0.309205389,sw
346,salmon,dark,0.309788675,sw
347,salmon,dark,0.310452449,sw
348,salmon,dark,0.311213648,sw
349,salmon,dark,0.312089199,sw
350,salmon,dark,0.313095955,sw
351,salmon,dark,0.314250616,sw
352,salmon,dark,0.315569666,sw
353,salmon,dark,0.317069297,sw
354,salmon,dark,0.318765345,sw
355,salmon,dark,0.320673218,sw
356,salmon,dark,0.322807835,sw
357,salmon,dark,0.325183555,sw
358,salmon,dark,0.327814122,sw
359,salmon,dark,0.330712601,sw
360,salmon,dark,0.333891321,sw
361,salmon,dark,0.337361824,sw
362,salmon,dark,0.341134812,sw
363,salmon,dark,0.3452201,sw
364,salmon,dark,0.349626573,sw
365,salmon,dark,0.354362145,sw
366,salmon,dark,0.359433725,sw
367,salmon,dark,0.364847184,sw
368,salmon,dark,0.370607326,sw
369,salmon,dark,0.37671787,sw
370,salmon,dark,0.383181425,sw
371,salmon,dark,0.389999483,sw
372,salmon,dark,0.397172403,sw
373,salmon,dark,0.404699411,sw
374,salmon,dark,0.412578598,sw
375,salmon,dark,0.420806924,sw
376,salmon,dark,0.42938023,sw
377,salmon,dark,0.438293245,sw
378,salmon,dark,0.44753961,sw
379,salmon,dark,0.457111898,sw
380,salmon,dark,0.467001635,sw
381,salmon,dark,0.477199336,sw
382,salmon,dark,0.487694533,sw
383,salmon,dark,0.49847581,sw
384,salmon,dark,0.509530846,sw
385,salmon,dark,0.520846451,sw
386,salmon,dark,0.532408614,sw
387,salmon,dark,0.544202541,sw
388,salmon,dark,0.556212709,sw
389,salmon,dark,0.568422908,sw
390,salmon,dark,0.580816293,sw
391,salmon,dark,0.593375426,sw
392,salmon,dark,0.606082331,sw
393,salmon,dark,0.618918537,sw
394,salmon,dark,0.631865125,sw
395,salmon,dark,0.644902775,sw
396,salmon,dark,0.658011807,sw
397,salmon,dark,0.671172227,sw
398,salmon,dark,0.68436376,sw
399,salmon,dark,0.697565893,sw
400,salmon,dark,0.710757907,sw
401,salmon,dark,0.723918908,sw
402,salmon,dark,0.737027856,sw
403,salmon,dark,0.750063591,sw
404,salmon,dark,0.763004859,sw
405,salmon,dark,0.775830324,sw
406,salmon,dark,0.788518592,sw
407,salmon,dark,0.801048222,sw
408,salmon,dark,0.81339774,sw
409,salmon,dark,0.825545644,sw
410,salmon,dark,0.837470415,sw
411,salmon,dark,0.849150522,sw
412,salmon,dark,0.860564428,sw
413,salmon,dark,0.871690589,sw
414,salmon,dark,0.882507464,sw
415,salmon,dark,0.892993515,sw
416,salmon,dark,0.903127214,sw
417,salmon,dark,0.912887046,sw
418,salmon,dark,0.922251523,sw
419,salmon,dark,0.931199194,sw
420,salmon,dark,0.939708657,sw
421,salmon,dark,0.947758584,sw
422,salmon,dark,0.955327741,sw
423,salmon,dark,0.962395021,sw
424,salmon,dark,0.968939482,sw
425,salmon,dark,0.974940387,sw
426,salmon,dark,0.980377258,sw
427,salmon,dark,0.985229935,sw
428,salmon,dark,0.989478641,sw
429,salmon,dark,0.993104063,sw
430,salmon,dark,0.99608743,sw
431,salmon,dark,0.998410614,sw
432,salmon,dark,1.000056226,sw
433,salmon,dark,1.001007727,sw
434,salmon,dark,1.001249548,sw
435,salmon,dark,1.000767211,sw
436,salmon,dark,0.999547464,sw
437,salmon,dark,0.997578405,sw
438,salmon,dark,0.994849632,sw
439,salmon,dark,0.991352371,sw
440,salmon,dark,0.987079616,sw
441,salmon,dark,0.982026269,sw
442,salmon,dark,0.976189263,sw
443,salmon,dark,0.969567688,sw
